Transaction ID,Fraud Risk Score,Risk Category,Predicted Typology,Typology Probability Distribution,Key Risk Drivers
TXN8TNPORHXYDF17YML,0.05,Low Risk,Money Mule Network,"{'Money Mule Network': 45.75, 'Rapid Multi-Hop Layering': 40.57, 'Structuring (Smurfing)': 6.7}",SHAP subsample limit
TXNR4UB82U3D8UCD32J,0.1,Low Risk,Rapid Multi-Hop Layering,"{'Rapid Multi-Hop Layering': 59.98, 'Money Mule Network': 26.57, 'Funnel Account Network': 8.38}",SHAP subsample limit
TXNPC6OXWODBLPSK62O,0.08,Low Risk,Structuring (Smurfing),"{'Structuring (Smurfing)': 42.58, 'Funnel Account Network': 28.01, 'Pass-Through Transit Hub': 26.14}",SHAP subsample limit
TXNECFSQUPWCZ64N8D1,99.08,Critical Risk,Charity Abuse,"{'Charity Abuse': 92.88, 'Funnel Account Network': 6.63, 'Money Mule Network': 0.18}",SHAP subsample limit
TXNJNEWMTOZ5Z05PZ0R,0.01,Low Risk,Structuring (Smurfing),"{'Structuring (Smurfing)': 45.0, 'Rapid Multi-Hop Layering': 17.46, 'Money Mule Network': 15.3}",SHAP subsample limit
TXNHD6H80MW7M4X8IWY,0.09,Low Risk,Structuring (Smurfing),"{'Structuring (Smurfing)': 40.99, 'Funnel Account Network': 28.08, 'Charity Abuse': 23.52}",SHAP subsample limit
TXNCEOBPFS1NUCEW5G6,0.14,Low Risk,Funnel Account Network,"{'Funnel Account Network': 61.72, 'Structuring (Smurfing)': 34.5, 'Charity Abuse': 2.15}",SHAP subsample limit
TXN2FFO1MB1P87ZD1KL,0.97,Low Risk,Rapid Multi-Hop Layering,"{'Rapid Multi-Hop Layering': 50.32, 'Money Mule Network': 32.42, 'Funnel Account Network': 7.92}",SHAP subsample limit
TXNUI7DQLJH6YSSJLM2,0.03,Low Risk,Charity Abuse,"{'Charity Abuse': 51.71, 'Funnel Account Network': 26.43, 'Structuring (Smurfing)': 20.1}",SHAP subsample limit
TXNVP11F5HGJJXSN99U,99.25,Critical Risk,Charity Abuse,"{'Charity Abuse': 81.26, 'Funnel Account Network': 17.99, 'Third-Party Payment Web': 0.57}",SHAP subsample limit
TXN2IDT1O6J8FRM9193,0.16,Low Risk,Structuring (Smurfing),"{'Structuring (Smurfing)': 49.51, 'Funnel Account Network': 48.51, 'Charity Abuse': 1.3}",SHAP subsample limit
TXN645DB8OXNPJ48CPE,0.08,Low Risk,Funnel Account Network,"{'Funnel Account Network': 56.3, 'Rapid Multi-Hop Layering': 24.82, 'Money Mule Network': 14.8}",SHAP subsample limit
TXNS08F68SBRJ61X1AZ,0.12,Low Risk,Charity Abuse,"{'Charity Abuse': 49.34, 'Structuring (Smurfing)': 13.09, 'Funnel Account Network': 13.06}",SHAP subsample limit
TXNQFD27ISR9DIE5XK1,1.93,Low Risk,Money Mule Network,"{'Money Mule Network': 33.78, 'Structuring (Smurfing)': 33.36, 'Charity Abuse': 8.8}",SHAP subsample limit
TXNIJNRYZZ1JNXOC8Z7,0.05,Low Risk,Structuring (Smurfing),"{'Structuring (Smurfing)': 46.21, 'Charity Abuse': 29.62, 'Funnel Account Network': 23.05}",SHAP subsample limit
TXN3WSUHPG5WBWETZG9,0.06,Low Risk,Structuring (Smurfing),"{'Structuring (Smurfing)': 85.93, 'Funnel Account Network': 10.32, 'Charity Abuse': 3.38}",SHAP subsample limit
TXNMGA9WWGPL5B4VC31,0.02,Low Risk,Structuring (Smurfing),"{'Structuring (Smurfing)': 49.98, 'Money Mule Network': 24.34, 'Funnel Account Network': 7.53}",SHAP subsample limit
TXN13TQY14NRACASD97,0.01,Low Risk,Funnel Account Network,"{'Funnel Account Network': 39.07, 'Rapid Multi-Hop Layering': 34.93, 'Money Mule Network': 22.29}",SHAP subsample limit
TXNM2NPLW2FQBM8EZ6C,0.06,Low Risk,Structuring (Smurfing),"{'Structuring (Smurfing)': 91.68, 'Funnel Account Network': 7.21, 'Pass-Through Transit Hub': 0.71}",SHAP subsample limit
TXNSOR8OJEKO5O1MKDT,82.65,Critical Risk,Money Mule Network,"{'Money Mule Network': 33.9, 'Charity Abuse': 24.99, 'Funnel Account Network': 14.21}",SHAP subsample limit
TXN2JW1EFUHO8SAM4UN,0.0,Low Risk,Structuring (Smurfing),"{'Structuring (Smurfing)': 82.18, 'Funnel Account Network': 12.06, 'Charity Abuse': 5.09}",SHAP subsample limit
TXNASB3YZ4FD7KKM1NO,99.19,Critical Risk,Charity Abuse,"{'Charity Abuse': 83.3, 'Funnel Account Network': 11.76, 'Third-Party Payment Web': 1.85}",SHAP subsample limit
TXNJS9V8GA4SVATVZVY,71.91,Critical Risk,Money Mule Network,"{'Money Mule Network': 63.83, 'Charity Abuse': 18.03, 'Third-Party Payment Web': 7.02}",SHAP subsample limit
TXNBHMI49QVUFZHIOIQ,0.1,Low Risk,Funnel Account Network,"{'Funnel Account Network': 46.14, 'Charity Abuse': 26.0, 'Structuring (Smurfing)': 23.84}",SHAP subsample limit
TXN5DVECCJ5ZUV67WPA,0.02,Low Risk,Money Mule Network,"{'Money Mule Network': 25.01, 'Structuring (Smurfing)': 22.16, 'Charity Abuse': 19.12}",SHAP subsample limit
TXNOD5JVDCWO4C9R00R,0.01,Low Risk,Charity Abuse,"{'Charity Abuse': 25.71, 'Rapid Multi-Hop Layering': 24.3, 'Structuring (Smurfing)': 14.82}",SHAP subsample limit
TXNP3E3MT1S6FTHRAGT,0.0,Low Risk,Money Mule Network,"{'Money Mule Network': 35.76, 'Funnel Account Network': 20.82, 'Structuring (Smurfing)': 15.68}",SHAP subsample limit
TXNLXZNEOPJFLFU7T9Q,0.05,Low Risk,Charity Abuse,"{'Charity Abuse': 26.65, 'Funnel Account Network': 19.27, 'Rapid Multi-Hop Layering': 18.47}",SHAP subsample limit
TXN9IXM0QY7M6WDSU3T,98.83,Critical Risk,Charity Abuse,"{'Charity Abuse': 88.16, 'Funnel Account Network': 6.54, 'Third-Party Payment Web': 4.5}",SHAP subsample limit
TXN6V2CDIFFDALQ5IAR,0.09,Low Risk,Structuring (Smurfing),"{'Structuring (Smurfing)': 61.85, 'Funnel Account Network': 24.95, 'Charity Abuse': 9.62}",SHAP subsample limit
TXNHR61JJTBXQHKGJYZ,0.04,Low Risk,Funnel Account Network,"{'Funnel Account Network': 34.96, 'Charity Abuse': 21.72, 'Money Mule Network': 20.58}",SHAP subsample limit
TXNYWOLPWLJIYKCKLT7,0.12,Low Risk,Structuring (Smurfing),"{'Structuring (Smurfing)': 76.23, 'Funnel Account Network': 17.14, 'Charity Abuse': 5.42}",SHAP subsample limit
TXNXM9M10YWM8X64C2P,6.25,Low Risk,Money Mule Network,"{'Money Mule Network': 45.34, 'Rapid Multi-Hop Layering': 23.18, 'Circular Transaction Loop': 10.8}",SHAP subsample limit
TXNW1GYMU8T04U0MGL8,0.37,Low Risk,Structuring (Smurfing),"{'Structuring (Smurfing)': 39.18, 'Money Mule Network': 21.52, 'Charity Abuse': 16.32}",SHAP subsample limit
TXN5K987JL354DY4P38,0.03,Low Risk,Funnel Account Network,"{'Funnel Account Network': 53.36, 'Charity Abuse': 33.58, 'Rapid Multi-Hop Layering': 9.12}",SHAP subsample limit
TXN090HMC4F9NS8YDO6,13.08,Low Risk,Rapid Multi-Hop Layering,"{'Rapid Multi-Hop Layering': 36.93, 'Money Mule Network': 23.09, 'Funnel Account Network': 16.43}",SHAP subsample limit
TXNNF8AZALXEB436PWJ,0.11,Low Risk,Funnel Account Network,"{'Funnel Account Network': 87.9, 'Charity Abuse': 6.82, 'Pass-Through Transit Hub': 3.01}",SHAP subsample limit
TXNX2CXUOKGB60BK8RH,0.07,Low Risk,Funnel Account Network,"{'Funnel Account Network': 74.05, 'Charity Abuse': 13.42, 'Structuring (Smurfing)': 10.72}",SHAP subsample limit
TXNN4W5H70QE8MK75PL,0.0,Low Risk,Money Mule Network,"{'Money Mule Network': 41.98, 'Rapid Multi-Hop Layering': 37.98, 'Funnel Account Network': 9.08}",SHAP subsample limit
TXN2D7WHGUBPNG5K4N4,72.06,Critical Risk,Money Mule Network,"{'Money Mule Network': 31.54, 'Circular Transaction Loop': 29.76, 'Rapid Multi-Hop Layering': 29.61}",SHAP subsample limit
TXNX4MHJSIYY9PFQBNU,0.23,Low Risk,Funnel Account Network,"{'Funnel Account Network': 95.89, 'Structuring (Smurfing)': 2.75, 'Charity Abuse': 0.73}",SHAP subsample limit
TXNUNQ1LK4WTTLHGESL,0.4,Low Risk,Rapid Multi-Hop Layering,"{'Rapid Multi-Hop Layering': 48.29, 'Money Mule Network': 31.03, 'Funnel Account Network': 19.12}",SHAP subsample limit
TXNERYFX2DVL7PEH4BD,0.04,Low Risk,Funnel Account Network,"{'Funnel Account Network': 77.63, 'Charity Abuse': 21.29, 'Pass-Through Transit Hub': 0.59}",SHAP subsample limit
TXNZGOAU3370IGMNUQC,0.1,Low Risk,Funnel Account Network,"{'Funnel Account Network': 46.86, 'Structuring (Smurfing)': 30.05, 'Charity Abuse': 22.08}",SHAP subsample limit
TXNISDHN8DQH8PIHA3G,0.31,Low Risk,Funnel Account Network,"{'Funnel Account Network': 49.56, 'Charity Abuse': 34.39, 'Structuring (Smurfing)': 14.13}",SHAP subsample limit
TXNS9ZYRE1EEYE05ZTB,0.15,Low Risk,Money Mule Network,"{'Money Mule Network': 54.53, 'Rapid Multi-Hop Layering': 34.24, 'Circular Transaction Loop': 4.93}",SHAP subsample limit
TXNRL4KOC01CL9G8QH5,0.0,Low Risk,Rapid Multi-Hop Layering,"{'Rapid Multi-Hop Layering': 35.49, 'Money Mule Network': 29.56, 'Structuring (Smurfing)': 10.95}",SHAP subsample limit
TXN5O7797CQLJC1CXOP,95.06,Critical Risk,Money Mule Network,"{'Money Mule Network': 52.33, 'Rapid Multi-Hop Layering': 19.07, 'Circular Transaction Loop': 11.18}",SHAP subsample limit
TXNQ3AL5IWYNT6PPFW6,6.92,Low Risk,Rapid Multi-Hop Layering,"{'Rapid Multi-Hop Layering': 35.33, 'Money Mule Network': 25.86, 'Third-Party Payment Web': 11.76}",SHAP subsample limit
TXN9S8D4G6PV7MPVKG8,0.25,Low Risk,Structuring (Smurfing),"{'Structuring (Smurfing)': 59.61, 'Charity Abuse': 24.19, 'Funnel Account Network': 14.94}",SHAP subsample limit
TXN7H4V9MU0XE06PYDK,0.16,Low Risk,Funnel Account Network,"{'Funnel Account Network': 43.84, 'Structuring (Smurfing)': 36.04, 'Charity Abuse': 15.42}",SHAP subsample limit
TXNTXYSV9KAGHIKLCEK,0.12,Low Risk,Rapid Multi-Hop Layering,"{'Rapid Multi-Hop Layering': 78.29, 'Money Mule Network': 14.18, 'Circular Transaction Loop': 4.08}",SHAP subsample limit
TXNRJ9G7QH407D9FIMK,0.1,Low Risk,Funnel Account Network,"{'Funnel Account Network': 93.97, 'Charity Abuse': 5.25, 'Money Mule Network': 0.69}",SHAP subsample limit
TXNUPNMAN4QIM8M4XTT,0.13,Low Risk,Funnel Account Network,"{'Funnel Account Network': 65.5, 'Structuring (Smurfing)': 22.74, 'Charity Abuse': 10.34}",SHAP subsample limit
TXNE41LC0NOFE5SUNX9,67.76,Critical Risk,Charity Abuse,"{'Charity Abuse': 25.72, 'Circular Transaction Loop': 20.83, 'Rapid Multi-Hop Layering': 17.59}",SHAP subsample limit
TXNHFCAHBW5NO11VX5J,99.75,Critical Risk,Charity Abuse,"{'Charity Abuse': 81.46, 'Funnel Account Network': 16.97, 'Structuring (Smurfing)': 0.96}",SHAP subsample limit
TXN3KQWQ9LCDII6NX27,0.57,Low Risk,Funnel Account Network,"{'Funnel Account Network': 49.84, 'Charity Abuse': 47.23, 'Structuring (Smurfing)': 2.1}",SHAP subsample limit
TXNA27CGJ4FLPSGNIZQ,0.12,Low Risk,Funnel Account Network,"{'Funnel Account Network': 50.55, 'Structuring (Smurfing)': 29.8, 'Charity Abuse': 15.12}",SHAP subsample limit
TXN65BFIY6B0RIMLDDM,0.22,Low Risk,Rapid Multi-Hop Layering,"{'Rapid Multi-Hop Layering': 60.27, 'Money Mule Network': 19.09, 'Circular Transaction Loop': 13.44}",SHAP subsample limit
TXN7WCD4ZW4UMQR3UZY,0.14,Low Risk,Funnel Account Network,"{'Funnel Account Network': 81.36, 'Structuring (Smurfing)': 15.61, 'Charity Abuse': 1.34}",SHAP subsample limit
TXN5892LJBIW06LU9B8,0.14,Low Risk,Structuring (Smurfing),"{'Structuring (Smurfing)': 42.62, 'Funnel Account Network': 33.49, 'Pass-Through Transit Hub': 15.94}",SHAP subsample limit
TXNTNA4R8MDQHDTFHDE,0.14,Low Risk,Structuring (Smurfing),"{'Structuring (Smurfing)': 78.83, 'Funnel Account Network': 14.74, 'Pass-Through Transit Hub': 4.32}",SHAP subsample limit
TXN2BHXVTJECRL6UBMM,0.41,Low Risk,Rapid Multi-Hop Layering,"{'Rapid Multi-Hop Layering': 80.57, 'Money Mule Network': 11.69, 'Circular Transaction Loop': 4.01}",SHAP subsample limit
TXN6D6H4998BFUAMAEZ,99.61,Critical Risk,Charity Abuse,"{'Charity Abuse': 51.59, 'Funnel Account Network': 33.75, 'Third-Party Payment Web': 8.83}",SHAP subsample limit
TXNY4O0AG9Z89BSQUDB,0.2,Low Risk,Funnel Account Network,"{'Funnel Account Network': 55.66, 'Structuring (Smurfing)': 31.33, 'Charity Abuse': 10.32}",SHAP subsample limit
TXNPG2QZ88R9VTYF6YA,0.12,Low Risk,Funnel Account Network,"{'Funnel Account Network': 78.26, 'Charity Abuse': 16.74, 'Structuring (Smurfing)': 4.47}",SHAP subsample limit
TXN7T9KDXKQ3T6KN0XK,99.54,Critical Risk,Charity Abuse,"{'Charity Abuse': 73.58, 'Rapid Multi-Hop Layering': 8.92, 'Money Mule Network': 8.21}",SHAP subsample limit
TXNIKP7QIJG8VSTWLFN,0.0,Low Risk,Rapid Multi-Hop Layering,"{'Rapid Multi-Hop Layering': 63.42, 'Money Mule Network': 24.78, 'Funnel Account Network': 5.55}",SHAP subsample limit
TXN7465V4H7YC0TQDLC,0.0,Low Risk,Charity Abuse,"{'Charity Abuse': 85.42, 'Funnel Account Network': 13.84, 'Money Mule Network': 0.3}",SHAP subsample limit
TXNT9TSG2E6UP4T4NN7,1.03,Low Risk,Rapid Multi-Hop Layering,"{'Rapid Multi-Hop Layering': 34.78, 'Money Mule Network': 32.73, 'Charity Abuse': 14.8}",SHAP subsample limit
TXNZDUP936UIR0AUX67,0.07,Low Risk,Structuring (Smurfing),"{'Structuring (Smurfing)': 78.83, 'Money Mule Network': 7.79, 'Funnel Account Network': 6.71}",SHAP subsample limit
TXN85RZMP97NFUBEL84,7.22,Low Risk,Money Mule Network,"{'Money Mule Network': 44.7, 'Rapid Multi-Hop Layering': 30.36, 'Structuring (Smurfing)': 15.37}",SHAP subsample limit
TXN7PZIBF4RP6Q3PS03,0.17,Low Risk,Funnel Account Network,"{'Funnel Account Network': 53.71, 'Structuring (Smurfing)': 33.46, 'Charity Abuse': 8.23}",SHAP subsample limit
TXN3N3G0S0WCPTNYOJ5,1.12,Low Risk,Rapid Multi-Hop Layering,"{'Rapid Multi-Hop Layering': 44.25, 'Money Mule Network': 23.78, 'Funnel Account Network': 21.59}",SHAP subsample limit
TXNEOBI84KPDVGPPYT0,0.1,Low Risk,Structuring (Smurfing),"{'Structuring (Smurfing)': 68.78, 'Funnel Account Network': 17.88, 'Charity Abuse': 6.72}",SHAP subsample limit
TXN9P02CU3T1HCEE9AQ,97.9,Critical Risk,Charity Abuse,"{'Charity Abuse': 71.25, 'Funnel Account Network': 10.63, 'Money Mule Network': 9.81}",SHAP subsample limit
TXNKTC359BPFY9S9RT6,99.54,Critical Risk,Charity Abuse,"{'Charity Abuse': 59.26, 'Money Mule Network': 13.88, 'Third-Party Payment Web': 10.83}",SHAP subsample limit
TXNX50RM33XN3IFXUKB,0.17,Low Risk,Money Mule Network,"{'Money Mule Network': 49.67, 'Rapid Multi-Hop Layering': 33.84, 'Structuring (Smurfing)': 6.79}",SHAP subsample limit
TXNI15H7HKUOHOUSUV2,3.81,Low Risk,Rapid Multi-Hop Layering,"{'Rapid Multi-Hop Layering': 35.99, 'Money Mule Network': 35.55, 'Circular Transaction Loop': 23.42}",SHAP subsample limit
TXNDON0JIIPVAO9S403,0.15,Low Risk,Structuring (Smurfing),"{'Structuring (Smurfing)': 72.43, 'Funnel Account Network': 22.23, 'Charity Abuse': 3.53}",SHAP subsample limit
TXNPXDP1PP40O048HPA,99.59,Critical Risk,Funnel Account Network,"{'Funnel Account Network': 52.45, 'Charity Abuse': 29.96, 'Money Mule Network': 11.94}",SHAP subsample limit
TXNU0PB57W9W2OO5IUT,0.01,Low Risk,Funnel Account Network,"{'Funnel Account Network': 79.98, 'Charity Abuse': 17.22, 'Structuring (Smurfing)': 2.4}",SHAP subsample limit
TXNGZDX6PCQGXV08FFV,0.03,Low Risk,Structuring (Smurfing),"{'Structuring (Smurfing)': 85.44, 'Pass-Through Transit Hub': 3.92, 'Charity Abuse': 3.46}",SHAP subsample limit
TXNB4JMSM4NB0G3CHER,3.06,Low Risk,Charity Abuse,"{'Charity Abuse': 35.36, 'Funnel Account Network': 19.98, 'Rapid Multi-Hop Layering': 16.35}",SHAP subsample limit
TXNYO6Y5I0L09ONZHW2,0.3,Low Risk,Money Mule Network,"{'Money Mule Network': 50.11, 'Rapid Multi-Hop Layering': 21.9, 'Charity Abuse': 9.5}",SHAP subsample limit
TXNLZHK30L0FQKUGOOP,0.03,Low Risk,Funnel Account Network,"{'Funnel Account Network': 47.65, 'Money Mule Network': 18.94, 'Rapid Multi-Hop Layering': 14.58}",SHAP subsample limit
TXN3WA1LWK9B5T81JQ3,0.15,Low Risk,Money Mule Network,"{'Money Mule Network': 39.3, 'Rapid Multi-Hop Layering': 22.44, 'Funnel Account Network': 21.11}",SHAP subsample limit
TXN5PVXF8XRTLSB5P45,0.24,Low Risk,Money Mule Network,"{'Money Mule Network': 73.05, 'Rapid Multi-Hop Layering': 20.69, 'Funnel Account Network': 4.73}",SHAP subsample limit
TXN6SCHKPY9IOBHL5HF,0.16,Low Risk,Funnel Account Network,"{'Funnel Account Network': 41.77, 'Structuring (Smurfing)': 37.05, 'Charity Abuse': 19.23}",SHAP subsample limit
TXNK9YBIP1KLN8AVSY6,0.28,Low Risk,Funnel Account Network,"{'Funnel Account Network': 72.27, 'Charity Abuse': 27.57, 'Structuring (Smurfing)': 0.09}",SHAP subsample limit
TXNVN40513R1F9WBL6X,0.01,Low Risk,Funnel Account Network,"{'Funnel Account Network': 30.31, 'Charity Abuse': 26.54, 'Money Mule Network': 19.82}",SHAP subsample limit
TXNB6A4GDAT6YI27KNU,99.32,Critical Risk,Charity Abuse,"{'Charity Abuse': 85.81, 'Funnel Account Network': 13.7, 'Third-Party Payment Web': 0.2}",SHAP subsample limit
TXNNWQ70BWEZSU8RSWZ,32.53,High Risk,Funnel Account Network,"{'Funnel Account Network': 52.66, 'Charity Abuse': 44.08, 'Structuring (Smurfing)': 1.72}",SHAP subsample limit
TXNR7QPN58IT0BP4QPZ,0.14,Low Risk,Money Mule Network,"{'Money Mule Network': 43.01, 'Rapid Multi-Hop Layering': 41.79, 'Funnel Account Network': 10.47}",SHAP subsample limit
TXNUPI8GU1TOWXK2YHT,0.12,Low Risk,Charity Abuse,"{'Charity Abuse': 26.87, 'Structuring (Smurfing)': 26.2, 'Money Mule Network': 23.66}",SHAP subsample limit
TXNJE4S9RV0L5G5X08X,0.01,Low Risk,Money Mule Network,"{'Money Mule Network': 52.7, 'Funnel Account Network': 35.74, 'Rapid Multi-Hop Layering': 6.04}",SHAP subsample limit
TXNUI0Q7SK4RZLSHMX4,0.69,Low Risk,Money Mule Network,"{'Money Mule Network': 56.62, 'Rapid Multi-Hop Layering': 36.66, 'Funnel Account Network': 2.71}",SHAP subsample limit
TXNR6WJP39D17C93A0J,0.21,Low Risk,Charity Abuse,"{'Charity Abuse': 51.49, 'Funnel Account Network': 35.82, 'Structuring (Smurfing)': 10.78}",SHAP subsample limit
TXNBIE33ELHYNVD8Q3L,56.67,Critical Risk,Charity Abuse,"{'Charity Abuse': 70.68, 'Money Mule Network': 9.25, 'Funnel Account Network': 6.98}",SHAP subsample limit
TXNXCD497FP5X542ZS7,0.07,Low Risk,Money Mule Network,"{'Money Mule Network': 40.81, 'Charity Abuse': 17.74, 'Funnel Account Network': 14.57}",SHAP subsample limit
TXNJBW1GP9QTUO1529K,0.14,Low Risk,Structuring (Smurfing),"{'Structuring (Smurfing)': 82.5, 'Funnel Account Network': 15.14, 'Charity Abuse': 2.01}",SHAP subsample limit
TXNBBNJKR7W2WX9BZUV,0.02,Low Risk,Charity Abuse,"{'Charity Abuse': 95.23, 'Funnel Account Network': 3.48, 'Money Mule Network': 0.62}",SHAP subsample limit
TXNKKG4RZYA6D1OCD81,0.13,Low Risk,Charity Abuse,"{'Charity Abuse': 41.84, 'Structuring (Smurfing)': 28.63, 'Funnel Account Network': 27.72}",SHAP subsample limit
TXNOI2WWQ2CJ60JN4CB,0.01,Low Risk,Money Mule Network,"{'Money Mule Network': 42.06, 'Rapid Multi-Hop Layering': 28.96, 'Structuring (Smurfing)': 12.54}",SHAP subsample limit
TXN0QRX3REA65FOJUG4,0.14,Low Risk,Funnel Account Network,"{'Funnel Account Network': 90.01, 'Charity Abuse': 8.52, 'Structuring (Smurfing)': 1.1}",SHAP subsample limit
TXNESX91F9F7NH9ZRYQ,0.11,Low Risk,Structuring (Smurfing),"{'Structuring (Smurfing)': 72.3, 'Funnel Account Network': 16.01, 'Charity Abuse': 7.72}",SHAP subsample limit
TXNTU7S8TENPZ23MINC,2.65,Low Risk,Money Mule Network,"{'Money Mule Network': 72.54, 'Rapid Multi-Hop Layering': 15.93, 'Structuring (Smurfing)': 6.39}",SHAP subsample limit
TXNQW86FXET9EU28OPH,0.11,Low Risk,Rapid Multi-Hop Layering,"{'Rapid Multi-Hop Layering': 49.26, 'Money Mule Network': 38.99, 'Structuring (Smurfing)': 7.18}",SHAP subsample limit
TXNNLEE4GDCZIHY36NV,0.15,Low Risk,Charity Abuse,"{'Charity Abuse': 43.24, 'Funnel Account Network': 31.88, 'Structuring (Smurfing)': 20.35}",SHAP subsample limit
TXNSRMIDLTFZZK3V2RR,0.0,Low Risk,Charity Abuse,"{'Charity Abuse': 37.81, 'Funnel Account Network': 26.95, 'Money Mule Network': 23.32}",SHAP subsample limit
TXN9WONQ4OLMIXDBAPK,0.09,Low Risk,Funnel Account Network,"{'Funnel Account Network': 76.57, 'Structuring (Smurfing)': 8.62, 'Charity Abuse': 8.13}",SHAP subsample limit
TXN9Q7BOB9LMBCXK8MK,0.1,Low Risk,Funnel Account Network,"{'Funnel Account Network': 63.49, 'Charity Abuse': 34.82, 'Structuring (Smurfing)': 1.24}",SHAP subsample limit
TXND8VMIWVZD048747J,6.28,Low Risk,Charity Abuse,"{'Charity Abuse': 56.35, 'Funnel Account Network': 43.31, 'Money Mule Network': 0.25}",SHAP subsample limit
TXNSM5LN7WXGST1P2AU,0.13,Low Risk,Charity Abuse,"{'Charity Abuse': 58.67, 'Funnel Account Network': 27.63, 'Structuring (Smurfing)': 9.66}",SHAP subsample limit
TXN26WKU3V6NY19J3FY,0.19,Low Risk,Funnel Account Network,"{'Funnel Account Network': 87.73, 'Charity Abuse': 6.76, 'Structuring (Smurfing)': 4.47}",SHAP subsample limit
TXN5XH9EWT5J8WX9YAV,0.01,Low Risk,Third-Party Payment Web,"{'Third-Party Payment Web': 46.3, 'Structuring (Smurfing)': 18.78, 'Funnel Account Network': 16.58}",SHAP subsample limit
TXNBPEWG8YVZ9MUBUMB,2.88,Low Risk,Money Mule Network,"{'Money Mule Network': 61.8, 'Funnel Account Network': 17.58, 'Rapid Multi-Hop Layering': 14.58}",SHAP subsample limit
TXNRQPS0SED2MQH6HQM,0.03,Low Risk,Funnel Account Network,"{'Funnel Account Network': 69.74, 'Charity Abuse': 27.39, 'Structuring (Smurfing)': 1.79}",SHAP subsample limit
TXNJ2OCRFNYDQV2IU1F,0.12,Low Risk,Money Mule Network,"{'Money Mule Network': 64.52, 'Rapid Multi-Hop Layering': 24.56, 'Funnel Account Network': 9.34}",SHAP subsample limit
TXN0D6EXH8U0825Q9GP,0.1,Low Risk,Funnel Account Network,"{'Funnel Account Network': 44.04, 'Money Mule Network': 39.38, 'Rapid Multi-Hop Layering': 15.44}",SHAP subsample limit
TXNP8FF10UPGQJIR4IH,0.14,Low Risk,Funnel Account Network,"{'Funnel Account Network': 65.66, 'Charity Abuse': 29.92, 'Structuring (Smurfing)': 3.01}",SHAP subsample limit
TXNILWWGVNBFM3QR97V,0.05,Low Risk,Funnel Account Network,"{'Funnel Account Network': 47.76, 'Money Mule Network': 30.54, 'Charity Abuse': 12.83}",SHAP subsample limit
TXN6NC69QFE49KY46ZJ,0.52,Low Risk,Funnel Account Network,"{'Funnel Account Network': 51.46, 'Charity Abuse': 38.32, 'Rapid Multi-Hop Layering': 6.82}",SHAP subsample limit
TXNOPM0CZL99XMUNL6J,0.08,Low Risk,Charity Abuse,"{'Charity Abuse': 46.52, 'Funnel Account Network': 35.4, 'Structuring (Smurfing)': 14.12}",SHAP subsample limit
TXN1DR0FUYNHH2H2UH9,0.0,Low Risk,Charity Abuse,"{'Charity Abuse': 42.12, 'Funnel Account Network': 26.79, 'Money Mule Network': 26.16}",SHAP subsample limit
TXNJ1I9IMLQ175YIZAR,0.04,Low Risk,Funnel Account Network,"{'Funnel Account Network': 56.13, 'Charity Abuse': 42.35, 'Money Mule Network': 0.59}",SHAP subsample limit
TXNCMTIOZ7M1YJNX83J,0.11,Low Risk,Funnel Account Network,"{'Funnel Account Network': 81.89, 'Charity Abuse': 9.86, 'Structuring (Smurfing)': 4.7}",SHAP subsample limit
